team_url,season,rank,url,name,salary
/teams/ATL/,1985-86,1,/players/r/rollitr01.html,Tree Rollins,"$743,000"
/teams/ATL/,1985-86,2,/players/w/wilkido01.html,Dominique Wilkins,"$585,000"
/teams/ATL/,1985-86,3,/players/k/koncajo01.html,Jon Koncak,"$475,250"
/teams/ATL/,1985-86,4,/players/c/carran01.html,Antoine Carr,"$335,000"
/teams/ATL/,1985-86,5,/players/w/willike02.html,Kevin Willis,"$298,000"
/teams/ATL/,1985-86,6,/players/j/johnsed02.html,Eddie Johnson,"$275,000"
/teams/ATL/,1985-86,7,/players/w/wittmra01.html,Randy Wittman,"$200,000"
/teams/ATL/,1985-86,8,/players/l/levincl01.html,Cliff Levingston,"$200,000"
/teams/ATL/,1985-86,9,/players/h/hastisc01.html,Scott Hastings,"$180,000"
/teams/ATL/,1985-86,10,/players/r/riverdo01.html,Doc Rivers,"$170,000"
/teams/ATL/,1985-86,11,/players/b/battljo01.html,John Battle,"$70,000"
/teams/ATL/,1985-86,12,/players/c/charllo01.html,Lorenzo Charles,"$70,000"
/teams/ATL/,1985-86,13,/players/w/webbsp01.html,Spud Webb,"$70,000"
/teams/ATL/,2006-07,1,/players/j/johnsjo02.html,Joe Johnson,"$12,744,189"
/teams/ATL/,2006-07,2,/players/c/claxtsp01.html,Speedy Claxton,"$6,854,546"
/teams/ATL/,2006-07,3,/players/w/willima02.html,Marvin Williams,"$4,174,800"
/teams/ATL/,2006-07,4,/players/p/pachuza01.html,Zaza Pachulia,"$4,000,000"
/teams/ATL/,2006-07,5,/players/l/luety01.html,Tyronn Lue,"$3,500,000"
/teams/ATL/,2006-07,6,/players/w/wrighlo02.html,Lorenzen Wright,"$3,250,000"
/teams/ATL/,2006-07,7,/players/w/willish02.html,Shelden Williams,"$2,952,840"
/teams/ATL/,2006-07,8,/players/c/childjo01.html,Josh Childress,"$2,863,920"
/teams/ATL/,2006-07,9,/players/j/johnsan02.html,Anthony Johnson,"$2,640,000"
/teams/ATL/,2006-07,10,/players/s/smithjo03.html,Josh Smith,"$1,460,640"
/teams/ATL/,2006-07,11,/players/i/iveyro01.html,Royal Ivey,"$744,551"
/teams/ATL/,2006-07,12,/players/s/stoudsa01.html,Salim Stoudamire,"$729,000"
/teams/ATL/,2006-07,13,/players/j/jonesso01.html,Solomon Jones,"$675,000"
/teams/ATL/,2006-07,14,/players/b/batises01.html,Esteban Batista,"$664,209"
/teams/ATL/,2006-07,15,/players/m/medvest01.html,Stanislav Medvedenko,"$625,132"
/teams/ATL/,2006-07,16,/players/b/bozemce01.html,Cedric Bozeman,"$412,718"
/teams/ATL/,2006-07,17,/players/f/freijma01.html,Matt Freije,"$145,961"
/teams/ATL/,2006-07,18,/players/t/thompdi01.html,Dijon Thompson,"$89,101"
/teams/ATL/,2006-07,19,/players/r/richaje01.html,Jeremy Richardson,"$55,365"
/teams/ATL/,1990-91,1,/players/m/malonmo01.html,Moses Malone,"$2,406,000"
/teams/ATL/,1990-91,2,/players/w/wilkido01.html,Dominique Wilkins,"$2,065,000"
/teams/ATL/,1990-91,3,/players/k/koncajo01.html,Jon Koncak,"$1,550,000"
/teams/ATL/,1990-91,4,/players/r/riverdo01.html,Doc Rivers,"$895,000"
/teams/ATL/,1990-91,5,/players/r/robinru01.html,Rumeal Robinson,"$800,000"
/teams/ATL/,1990-91,6,/players/m/mccorti01.html,Tim McCormick,"$775,000"
/teams/ATL/,1990-91,7,/players/w/willike02.html,Kevin Willis,"$685,000"
/teams/ATL/,1990-91,8,/players/v/volkoal01.html,Alexander Volkov,"$650,000"
/teams/ATL/,1990-91,9,/players/b/battljo01.html,John Battle,"$590,000"
/teams/ATL/,1990-91,10,/players/m/moncrsi01.html,Sidney Moncrief,"$510,000"
/teams/ATL/,1990-91,11,/players/w/webbsp01.html,Spud Webb,"$510,000"
/teams/ATL/,1990-91,12,/players/l/leonaga01.html,Gary Leonard,"$200,000"
/teams/ATL/,1990-91,13,/players/f/ferredu01.html,Duane Ferrell,"$125,000"
/teams/ATL/,1995-96,1,/players/r/rasmubl01.html,Blair Rasmussen,"$3,088,000"
/teams/ATL/,1995-96,2,/players/s/smithst01.html,Steve Smith,"$2,568,000"
/teams/ATL/,1995-96,3,/players/b/blaylmo01.html,Mookie Blaylock,"$2,500,000"
/teams/ATL/,1995-96,4,/players/n/normake01.html,Ken Norman,"$2,416,000"
/teams/ATL/,1995-96,5,/players/a/augmost01.html,Stacey Augmon,"$2,160,000"
/teams/ATL/,1995-96,6,/players/l/langan01.html,Andrew Lang,"$1,964,000"
/teams/ATL/,1995-96,7,/players/l/longgr01.html,Grant Long,"$1,860,000"
/teams/ATL/,1995-96,8,/players/e/ehlocr01.html,Craig Ehlo,"$1,855,000"
/teams/ATL/,1995-96,9,/players/w/webbsp01.html,Spud Webb,"$1,800,000"
/teams/ATL/,1995-96,10,/players/h/hendeal01.html,Alan Henderson,"$791,000"
/teams/ATL/,1995-96,11,/players/b/boycedo01.html,Donnie Boyce,"$250,000"
/teams/ATL/,1995-96,12,/players/b/bullama01.html,Matt Bullard,"$225,000"
/teams/ATL/,1995-96,13,/players/m/mundtto01.html,Todd Mundt,"$225,000"
/teams/ATL/,2009-10,1,/players/j/johnsjo02.html,Joe Johnson,"$14,976,754"
/teams/ATL/,2009-10,2,/players/s/smithjo03.html,Josh Smith,"$10,800,000"
/teams/ATL/,2009-10,3,/players/c/crawfja01.html,Jamal Crawford,"$9,360,000"
/teams/ATL/,2009-10,4,/players/w/willima02.html,Marvin Williams,"$7,500,000"
/teams/ATL/,2009-10,5,/players/b/bibbymi01.html,Mike Bibby,"$6,217,617"
/teams/ATL/,2009-10,6,/players/p/pachuza01.html,Zaza Pachulia,"$4,750,000"
/teams/ATL/,2009-10,7,/players/h/horfoal01.html,Al Horford,"$4,307,640"
/teams/ATL/,2009-10,8,/players/e/evansma01.html,Maurice Evans,"$2,500,000"
/teams/ATL/,2009-10,9,/players/t/teaguje01.html,Jeff Teague,"$1,373,880"
/teams/ATL/,2009-10,10,/players/s/smithjo02.html,Joe Smith,"$1,306,455"
/teams/ATL/,2009-10,11,/players/c/collija04.html,Jason Collins,"$1,181,803"
/teams/ATL/,2009-10,12,/players/m/morrira01.html,Randolph Morris,"$855,189"
/teams/ATL/,2009-10,13,/players/w/westma02.html,Mario West,"$446,740"
/teams/ATL/,2009-10,14,/players/h/hunteot01.html,Othello Hunter,"$307,564"
/teams/ATL/,1993-94,1,/players/w/wilkido01.html,Dominique Wilkins,"$3,500,000"
/teams/ATL/,1993-94,2,/players/k/koncajo01.html,Jon Koncak,"$2,900,000"
/teams/ATL/,1993-94,3,/players/w/willike02.html,Kevin Willis,"$2,625,000"
/teams/ATL/,1993-94,4,/players/r/rasmubl01.html,Blair Rasmussen,"$2,457,000"
/teams/ATL/,1993-94,5,/players/b/blaylmo01.html,Mookie Blaylock,"$1,630,000"
/teams/ATL/,1993-94,6,/players/h/hinsoro01.html,Roy Hinson,"$1,445,000"
/teams/ATL/,1993-94,7,/players/a/augmost01.html,Stacey Augmon,"$1,400,000"
/teams/ATL/,1993-94,8,/players/l/langan01.html,Andrew Lang,"$1,228,000"
/teams/ATL/,1993-94,9,/players/k/keefead01.html,Adam Keefe,"$1,200,000"
/teams/ATL/,1993-94,10,/players/e/ehlocr01.html,Craig Ehlo,"$1,200,000"
/teams/ATL/,1993-94,11,/players/f/ferredu01.html,Duane Ferrell,"$1,025,000"
/teams/ATL/,1993-94,12,/players/e/edwardo01.html,Doug Edwards,"$650,000"
/teams/ATL/,1993-94,13,/players/g/grahapa01.html,Paul Graham,"$600,000"
/teams/ATL/,1993-94,14,/players/f/fostegr01.html,Greg Foster,"$250,000"
/teams/ATL/,1993-94,15,/players/h/hensost01.html,Steve Henson,"$250,000"
/teams/ATL/,1993-94,16,/players/w/whatlen01.html,Ennis Whatley,"$150,000"
/teams/ATL/,2011-12,1,/players/j/johnsjo02.html,Joe Johnson,"$18,038,573"
/teams/ATL/,2011-12,2,/players/s/smithjo03.html,Josh Smith,"$12,400,000"
/teams/ATL/,2011-12,3,/players/h/horfoal01.html,Al Horford,"$12,000,000"
/teams/ATL/,2011-12,4,/players/h/hinriki01.html,Kirk Hinrich,"$8,100,000"
/teams/ATL/,2011-12,5,/players/w/willima02.html,Marvin Williams,"$7,500,000"
/teams/ATL/,2011-12,6,/players/p/pachuza01.html,Zaza Pachulia,"$4,750,000"
/teams/ATL/,2011-12,7,/players/t/teaguje01.html,Jeff Teague,"$1,579,920"
/teams/ATL/,2011-12,8,/players/s/stackje01.html,Jerry Stackhouse,"$1,352,181"
/teams/ATL/,2011-12,9,/players/r/radmavl01.html,Vladimir Radmanovic,"$1,352,181"
/teams/ATL/,2011-12,10,/players/m/mcgratr01.html,Tracy McGrady,"$1,352,181"
/teams/ATL/,2011-12,11,/players/c/collija04.html,Jason Collins,"$1,352,181"
/teams/ATL/,2011-12,12,/players/g/greenwi01.html,Willie Green,"$1,223,166"
/teams/ATL/,2011-12,13,/players/p/pargoja01.html,Jannero Pargo,"$1,223,166"
/teams/ATL/,2011-12,14,/players/d/dampier01.html,Erick Dampier,"$850,522"
/teams/ATL/,2011-12,15,/players/j/johnsiv01.html,Ivan Johnson,"$473,604"
/teams/ATL/,2011-12,16,/players/s/sloando01.html,Donald Sloan,"$122,237"
/teams/ATL/,2014-15,1,/players/h/horfoal01.html,Al Horford,"$12,000,000"
/teams/ATL/,2014-15,2,/players/m/millspa01.html,Paul Millsap,"$9,500,000"
/teams/ATL/,2014-15,3,/players/t/teaguje01.html,Jeff Teague,"$8,000,000"
/teams/ATL/,2014-15,4,/players/k/korveky01.html,Kyle Korver,"$6,253,521"
/teams/ATL/,2014-15,5,/players/s/sefolth01.html,Thabo Sefolosha,"$4,150,000"
/teams/ATL/,2014-15,6,/players/s/scottmi01.html,Mike Scott,"$3,333,333"
/teams/ATL/,2014-15,7,/players/c/carrode01.html,DeMarre Carroll,"$2,442,455"
/teams/ATL/,2014-15,8,/players/m/macksh01.html,Shelvin Mack,"$2,433,333"
/teams/ATL/,2014-15,9,/players/b/bazemke01.html,Kent Bazemore,"$2,000,000"
/teams/ATL/,2014-15,10,/players/b/brandel01.html,Elton Brand,"$2,000,000"
/teams/ATL/,2014-15,11,/players/p/paynead01.html,Adreian Payne,"$1,855,320"
/teams/ATL/,2014-15,12,/players/s/schrode01.html,Dennis Schroder,"$1,690,680"
/teams/ATL/,2014-15,13,/players/j/jenkijo01.html,John Jenkins,"$1,312,920"
/teams/ATL/,2014-15,14,/players/a/anticpe01.html,Pero Antic,"$1,250,000"
/teams/ATL/,2014-15,15,/players/s/salmojo01.html,John Salmons,"$1,000,000"
/teams/ATL/,2014-15,16,/players/m/muscami01.html,Mike Muscala,"$816,482"
/teams/ATL/,2012-13,1,/players/s/smithjo03.html,Josh Smith,"$13,200,000"
/teams/ATL/,2012-13,2,/players/h/horfoal01.html,Al Horford,"$12,000,000"
/teams/ATL/,2012-13,3,/players/h/harride01.html,Devin Harris,"$8,500,000"
/teams/ATL/,2012-13,4,/players/p/pachuza01.html,Zaza Pachulia,"$5,248,750"
/teams/ATL/,2012-13,5,/players/k/korveky01.html,Kyle Korver,"$5,000,000"
/teams/ATL/,2012-13,6,/players/w/willilo02.html,Louis Williams,"$5,000,000"
/teams/ATL/,2012-13,7,/players/p/petrojo01.html,Johan Petro,"$3,500,000"
/teams/ATL/,2012-13,8,/players/j/jonesda02.html,Dahntay Jones,"$2,900,000"
/teams/ATL/,2012-13,9,/players/t/teaguje01.html,Jeff Teague,"$2,433,077"
/teams/ATL/,2012-13,10,/players/s/stevede01.html,DeShawn Stevenson,"$2,240,450"
/teams/ATL/,2012-13,11,/players/f/farmajo01.html,Jordan Farmar,"$1,500,000"
/teams/ATL/,2012-13,12,/players/j/jenkijo01.html,John Jenkins,"$1,204,560"
/teams/ATL/,2012-13,13,/players/j/johnsiv01.html,Ivan Johnson,"$962,195"
/teams/ATL/,2012-13,14,/players/t/tollian01.html,Anthony Tolliver,"$915,852"
/teams/ATL/,2012-13,15,/players/t/tylerje01.html,Jeremy Tyler,"$762,195"
/teams/ATL/,2012-13,16,/players/w/willijo03.html,Jordan Williams,"$762,195"
/teams/ATL/,2012-13,17,/players/s/scottmi01.html,Mike Scott,"$473,604"
/teams/ATL/,2012-13,18,/players/p/pargoja01.html,Jannero Pargo,"$165,487"
/teams/ATL/,2001-02,1,/players/a/abdursh01.html,Shareef Abdur-Rahim,"$11,250,000"
/teams/ATL/,2001-02,2,/players/r/ratlith01.html,Theo Ratliff,"$9,667,969"
/teams/ATL/,2001-02,3,/players/k/kukocto01.html,Toni Kukoc,"$7,906,783"
/teams/ATL/,2001-02,4,/players/h/hendeal01.html,Alan Henderson,"$6,500,312"
/teams/ATL/,2001-02,5,/players/m/mohamna01.html,Nazr Mohammed,"$4,500,000"
/teams/ATL/,2001-02,6,/players/c/crawfch01.html,Chris Crawford,"$2,500,000"
/teams/ATL/,2001-02,7,/players/j/johnsde03.html,DerMarr Johnson,"$2,265,240"
/teams/ATL/,2001-02,8,/players/t/terryja01.html,Jason Terry,"$1,689,360"
/teams/ATL/,2001-02,9,/players/b/bowdlca01.html,Cal Bowdler,"$1,179,720"
/teams/ATL/,2001-02,10,/players/g/glovedi01.html,Dion Glover,"$1,027,440"
/teams/ATL/,2001-02,11,/players/d/davisem01.html,Emanual Davis,"$715,850"
/teams/ATL/,2001-02,12,/players/s/stricma01.html,Mark Strickland,"$715,850"
/teams/ATL/,2001-02,13,/players/v/vaughja01.html,Jacque Vaughn,"$590,850"
/teams/ATL/,2001-02,14,/players/s/slatere01.html,Reggie Slater,"$523,793"
/teams/ATL/,2001-02,15,/players/m/mottoha01.html,Hanno Mottola,"$465,850"
/teams/ATL/,2001-02,16,/players/s/simpkdi01.html,Dickey Simpkins,"$26,190"
/teams/ATL/,1988-89,1,/players/m/malonmo01.html,Moses Malone,"$1,500,000"
/teams/ATL/,1988-89,2,/players/w/wilkido01.html,Dominique Wilkins,"$1,500,000"
/teams/ATL/,1988-89,3,/players/k/koncajo01.html,Jon Koncak,"$675,000"
/teams/ATL/,1988-89,4,/players/w/willike02.html,Kevin Willis,"$492,500"
/teams/ATL/,1988-89,5,/players/w/washbch01.html,Chris Washburn,"$480,000"
/teams/ATL/,1988-89,6,/players/r/riverdo01.html,Doc Rivers,"$475,000"
/teams/ATL/,1988-89,7,/players/c/carran01.html,Antoine Carr,"$460,000"
/teams/ATL/,1988-89,8,/players/t/theusre01.html,Reggie Theus,"$450,000"
/teams/ATL/,1988-89,9,/players/l/levincl01.html,Cliff Levingston,"$425,000"
/teams/ATL/,1988-89,10,/players/b/battljo01.html,John Battle,"$350,000"
/teams/ATL/,1988-89,11,/players/w/webbsp01.html,Spud Webb,"$275,000"
/teams/ATL/,1988-89,12,/players/b/bradldu01.html,Dudley Bradley,"$100,000"
/teams/ATL/,1988-89,13,/players/f/ferredu01.html,Duane Ferrell,"$100,000"
/teams/ATL/,1988-89,14,/players/t/tolbera01.html,Ray Tolbert,"$100,000"
/teams/ATL/,1994-95,1,/players/r/rasmubl01.html,Blair Rasmussen,"$2,747,500"
/teams/ATL/,1994-95,2,/players/e/ehlocr01.html,Craig Ehlo,"$2,650,000"
/teams/ATL/,1994-95,3,/players/k/koncajo01.html,Jon Koncak,"$2,600,000"
/teams/ATL/,1994-95,4,/players/b/blaylmo01.html,Mookie Blaylock,"$2,100,000"
/teams/ATL/,1994-95,5,/players/n/normake01.html,Ken Norman,"$1,963,000"
/teams/ATL/,1994-95,6,/players/s/smithst01.html,Steve Smith,"$1,935,900"
/teams/ATL/,1994-95,7,/players/a/augmost01.html,Stacey Augmon,"$1,662,500"
/teams/ATL/,1994-95,8,/players/c/corbity01.html,Tyrone Corbin,"$1,600,000"
/teams/ATL/,1994-95,9,/players/l/langan01.html,Andrew Lang,"$1,596,000"
/teams/ATL/,1994-95,10,/players/l/longgr01.html,Grant Long,"$1,485,300"
/teams/ATL/,1994-95,11,/players/e/edwardo01.html,Doug Edwards,"$845,000"
/teams/ATL/,1994-95,12,/players/l/lesji01.html,Jim Les,"$250,000"
/teams/ATL/,1994-95,13,/players/b/bazarse01.html,Sergei Bazarevich,"$168,000"
/teams/ATL/,1994-95,14,/players/v/vinsofr01.html,Fred Vinson,"$150,000"
/teams/ATL/,1994-95,15,/players/a/andergr01.html,Greg Anderson,"$110,000"
/teams/ATL/,1994-95,16,/players/h/hovasto01.html,Tom Hovasse,"$6,140"
/teams/ATL/,2013-14,1,/players/h/horfoal01.html,Al Horford,"$12,000,000"
/teams/ATL/,2013-14,2,/players/m/millspa01.html,Paul Millsap,"$9,500,000"
/teams/ATL/,2013-14,3,/players/t/teaguje01.html,Jeff Teague,"$8,000,000"
/teams/ATL/,2013-14,4,/players/k/korveky01.html,Kyle Korver,"$6,760,563"
/teams/ATL/,2013-14,5,/players/w/willilo02.html,Louis Williams,"$5,225,000"
/teams/ATL/,2013-14,6,/players/b/brandel01.html,Elton Brand,"$4,000,000"
/teams/ATL/,2013-14,7,/players/c/carrode01.html,DeMarre Carroll,"$2,557,545"
/teams/ATL/,2013-14,8,/players/a/ayongu01.html,Gustavo Ayon,"$1,500,000"
/teams/ATL/,2013-14,9,/players/s/schrode01.html,Dennis Schroeder,"$1,348,200"
/teams/ATL/,2013-14,10,/players/j/jenkijo01.html,John Jenkins,"$1,258,800"
/teams/ATL/,2013-14,11,/players/c/cunnija01.html,Jared Cunningham,"$1,208,400"
/teams/ATL/,2013-14,12,/players/m/macksh01.html,Shelvin Mack,"$884,293"
/teams/ATL/,2013-14,13,/players/s/scottmi01.html,Mike Scott,"$788,872"
/teams/ATL/,2013-14,14,/players/t/tylerje01.html,Jeremy Tyler,"$100,000"
/teams/ATL/,2007-08,1,/players/b/bibbymi01.html,Mike Bibby,"$13,500,000"
/teams/ATL/,2007-08,2,/players/j/johnsjo02.html,Joe Johnson,"$13,488,377"
/teams/ATL/,2007-08,3,/players/c/claxtsp01.html,Speedy Claxton,"$6,306,182"
/teams/ATL/,2007-08,4,/players/w/willima02.html,Marvin Williams,"$4,466,040"
/teams/ATL/,2007-08,5,/players/p/pachuza01.html,Zaza Pachulia,"$4,000,000"
/teams/ATL/,2007-08,6,/players/h/horfoal01.html,Al Horford,"$3,745,800"
/teams/ATL/,2007-08,7,/players/c/childjo01.html,Josh Childress,"$3,631,449"
/teams/ATL/,2007-08,8,/players/s/smithjo03.html,Josh Smith,"$2,243,543"
/teams/ATL/,2007-08,9,/players/l/lawac01.html,Acie Law,"$1,927,080"
/teams/ATL/,2007-08,10,/players/s/stoudsa01.html,Salim Stoudamire,"$783,000"
/teams/ATL/,2007-08,11,/players/j/jonesso01.html,Solomon Jones,"$729,000"
/teams/ATL/,2007-08,12,/players/w/westma02.html,Mario West,"$427,163"
/teams/ATL/,2007-08,13,/players/r/richaje01.html,Jeremy Richardson,"$253,499"
/teams/ATL/,1987-88,1,/players/w/wilkido01.html,Dominique Wilkins,"$1,460,000"
/teams/ATL/,1987-88,2,/players/r/rollitr01.html,Tree Rollins,"$1,117,000"
/teams/ATL/,1987-88,3,/players/w/washbch01.html,Chris Washburn,"$777,200"
/teams/ATL/,1987-88,4,/players/k/koncajo01.html,Jon Koncak,"$675,000"
/teams/ATL/,1987-88,5,/players/r/riverdo01.html,Doc Rivers,"$450,000"
/teams/ATL/,1987-88,6,/players/c/carran01.html,Antoine Carr,"$400,000"
/teams/ATL/,1987-88,7,/players/w/willike02.html,Kevin Willis,"$395,000"
/teams/ATL/,1987-88,8,/players/l/levincl01.html,Cliff Levingston,"$350,000"
/teams/ATL/,1987-88,9,/players/w/wittmra01.html,Randy Wittman,"$350,000"
/teams/ATL/,1987-88,10,/players/w/webbsp01.html,Spud Webb,"$225,000"
/teams/ATL/,1987-88,11,/players/h/hastisc01.html,Scott Hastings,"$210,000"
/teams/ATL/,1987-88,12,/players/b/battljo01.html,John Battle,"$100,000"
/teams/ATL/,1987-88,13,/players/w/woodle01.html,Leon Wood,"$75,000"
/teams/ATL/,1998-99,1,/players/m/mutomdi01.html,Dikembe Mutombo,"$11,218,000"
/teams/ATL/,1998-99,2,/players/s/smithst01.html,Steve Smith,"$6,300,000"
/teams/ATL/,1998-99,3,/players/h/hendeal01.html,Alan Henderson,"$4,725,000"
/teams/ATL/,1998-99,4,/players/n/normake01.html,Ken Norman,"$3,775,000"
/teams/ATL/,1998-99,5,/players/b/blaylmo01.html,Mookie Blaylock,"$3,600,000"
/teams/ATL/,1998-99,6,/players/l/longgr01.html,Grant Long,"$2,977,000"
/teams/ATL/,1998-99,7,/players/c/corbity01.html,Tyrone Corbin,"$2,400,000"
/teams/ATL/,1998-99,8,/players/e/ellisla01.html,LaPhonso Ellis,"$1,750,000"
/teams/ATL/,1998-99,9,/players/j/johnsan02.html,Anthony Johnson,"$1,000,000"
/teams/ATL/,1998-99,10,/players/w/westma01.html,Mark West,"$1,000,000"
/teams/ATL/,1998-99,11,/players/g/grayed01.html,Ed Gray,"$832,440"
/teams/ATL/,1998-99,12,/players/m/mcleoro01.html,Roshown McLeod,"$740,000"
/teams/ATL/,1998-99,13,/players/c/crawfch01.html,Chris Crawford,"$350,000"
/teams/ATL/,1998-99,14,/players/s/sheppje01.html,Jeffrey Sheppard,"$287,500"
/teams/ATL/,2008-09,1,/players/b/bibbymi01.html,Mike Bibby,"$14,983,603"
/teams/ATL/,2008-09,2,/players/j/johnsjo02.html,Joe Johnson,"$14,232,567"
/teams/ATL/,2008-09,3,/players/s/smithjo03.html,Josh Smith,"$10,000,000"
/teams/ATL/,2008-09,4,/players/c/claxtsp01.html,Speedy Claxton,"$5,757,818"
/teams/ATL/,2008-09,5,/players/w/willima02.html,Marvin Williams,"$5,636,143"
/teams/ATL/,2008-09,6,/players/h/horfoal01.html,Al Horford,"$4,026,720"
/teams/ATL/,2008-09,7,/players/p/pachuza01.html,Zaza Pachulia,"$4,000,000"
/teams/ATL/,2008-09,8,/players/e/evansma01.html,Maurice Evans,"$2,500,000"
/teams/ATL/,2008-09,9,/players/l/lawac01.html,Acie Law,"$2,071,680"
/teams/ATL/,2008-09,10,/players/m/murraro01.html,Ronald Murray,"$1,500,000"
/teams/ATL/,2008-09,11,/players/j/jonesso01.html,Solomon Jones,"$797,581"
/teams/ATL/,2008-09,12,/players/m/morrira01.html,Randolph Morris,"$797,581"
/teams/ATL/,2008-09,13,/players/g/gardnth01.html,Thomas Gardner,"$711,517"
/teams/ATL/,2008-09,14,/players/w/westma02.html,Mario West,"$711,517"
/teams/ATL/,2008-09,15,/players/h/hunteot01.html,Othello Hunter,"$442,114"
/teams/ATL/,2002-03,1,/players/a/abdursh01.html,Shareef Abdur-Rahim,"$12,375,000"
/teams/ATL/,2002-03,2,/players/r/robingl01.html,Glenn Robinson,"$9,860,000"
/teams/ATL/,2002-03,3,/players/r/ratlith01.html,Theo Ratliff,"$9,375,000"
/teams/ATL/,2002-03,4,/players/h/hendeal01.html,Alan Henderson,"$7,091,250"
/teams/ATL/,2002-03,5,/players/m/mohamna01.html,Nazr Mohammed,"$4,750,000"
/teams/ATL/,2002-03,6,/players/c/crawfch01.html,Chris Crawford,"$2,750,000"
/teams/ATL/,2002-03,7,/players/j/johnsde03.html,DerMarr Johnson,"$2,423,280"
/teams/ATL/,2002-03,8,/players/t/terryja01.html,Jason Terry,"$2,153,934"
/teams/ATL/,2002-03,9,/players/g/glovedi01.html,Dion Glover,"$1,584,312"
/teams/ATL/,2002-03,10,/players/d/davisem01.html,Emanual Davis,"$824,935"
/teams/ATL/,2002-03,11,/players/d/dickada01.html,Dan Dickau,"$776,880"
/teams/ATL/,2002-03,12,/players/h/hamda01.html,Darvin Ham,"$699,935"
/teams/ATL/,2002-03,13,/players/n/newblir01.html,Ira Newble,"$587,435"
/teams/ATL/,2002-03,14,/players/m/malonma01.html,Matt Maloney,"$170,716"
/teams/ATL/,2002-03,15,/players/m/mccasam01.html,Amal McCaskill,"$143,277"
/teams/ATL/,2002-03,16,/players/h/harvean01.html,Antonio Harvey,"$60,361"
/teams/ATL/,2002-03,17,/players/w/wilksmi01.html,Mike Wilks,"$55,402"
/teams/ATL/,2002-03,18,/players/s/shirlpa01.html,Paul Shirley,"$29,832"
/teams/ATL/,2000-01,1,/players/m/mutomdi01.html,Dikembe Mutombo,"$14,400,000"
/teams/ATL/,2000-01,2,/players/h/hendeal01.html,Alan Henderson,"$5,910,000"
/teams/ATL/,2000-01,3,/players/w/wrighlo02.html,Lorenzen Wright,"$4,950,000"
/teams/ATL/,2000-01,4,/players/j/jacksji01.html,Jim Jackson,"$2,330,000"
/teams/ATL/,2000-01,5,/players/c/crawfch01.html,Chris Crawford,"$2,200,000"
/teams/ATL/,2000-01,6,/players/j/johnsde03.html,DerMarr Johnson,"$2,107,200"
/teams/ATL/,2000-01,7,/players/t/terryja01.html,Jason Terry,"$1,579,080"
/teams/ATL/,2000-01,8,/players/j/johnsan02.html,Anthony Johnson,"$1,200,000"
/teams/ATL/,2000-01,9,/players/b/bowdlca01.html,Cal Bowdler,"$1,102,800"
/teams/ATL/,2000-01,10,/players/m/mcleoro01.html,Roshown McLeod,"$978,600"
/teams/ATL/,2000-01,11,/players/g/glovedi01.html,Dion Glover,"$960,480"
/teams/ATL/,2000-01,12,/players/m/malonma01.html,Matt Maloney,"$611,000"
/teams/ATL/,2000-01,13,/players/r/robinla01.html,Larry Robinson,"$611,000"
/teams/ATL/,2000-01,14,/players/m/mottoha01.html,Hanno Mottola,"$316,969"
/teams/ATL/,2000-01,15,/players/m/millean01.html,Anthony Miller,"$40,000"
/teams/ATL/,1992-93,1,/players/w/wilkido01.html,Dominique Wilkins,"$3,500,000"
/teams/ATL/,1992-93,2,/players/k/koncajo01.html,Jon Koncak,"$2,450,000"
/teams/ATL/,1992-93,3,/players/w/willike02.html,Kevin Willis,"$2,425,000"
/teams/ATL/,1992-93,4,/players/r/rasmubl01.html,Blair Rasmussen,"$1,988,000"
/teams/ATL/,1992-93,5,/players/h/hinsoro01.html,Roy Hinson,"$1,250,000"
/teams/ATL/,1992-93,6,/players/m/maystr01.html,Travis Mays,"$1,200,000"
/teams/ATL/,1992-93,7,/players/a/augmost01.html,Stacey Augmon,"$1,138,000"
/teams/ATL/,1992-93,8,/players/k/keefead01.html,Adam Keefe,"$1,000,000"
/teams/ATL/,1992-93,9,/players/f/ferredu01.html,Duane Ferrell,"$825,000"
/teams/ATL/,1992-93,10,/players/b/blaylmo01.html,Mookie Blaylock,"$660,000"
/teams/ATL/,1992-93,11,/players/c/cheekma01.html,Maurice Cheeks,"$600,000"
/teams/ATL/,1992-93,12,/players/g/grahapa01.html,Paul Graham,"$500,000"
/teams/ATL/,1992-93,13,/players/s/sandeje01.html,Jeff Sanders,"$250,000"
/teams/ATL/,1992-93,14,/players/w/wileymo01.html,Morlon Wiley,"$250,000"
/teams/ATL/,2005-06,1,/players/j/johnsjo02.html,Joe Johnson,"$12,000,000"
/teams/ATL/,2005-06,2,/players/h/harrial01.html,Al Harrington,"$6,957,500"
/teams/ATL/,2005-06,3,/players/p/pachuza01.html,Zaza Pachulia,"$4,000,000"
/teams/ATL/,2005-06,4,/players/w/willima02.html,Marvin Williams,"$3,883,560"
/teams/ATL/,2005-06,5,/players/l/luety01.html,Tyronn Lue,"$3,500,000"
/teams/ATL/,2005-06,6,/players/d/delkto01.html,Tony Delk,"$3,375,000"
/teams/ATL/,2005-06,7,/players/c/childjo01.html,Josh Childress,"$2,677,200"
/teams/ATL/,2005-06,8,/players/c/collija02.html,Jason Collier,"$1,650,000"
/teams/ATL/,2005-06,9,/players/s/smithjo03.html,Josh Smith,"$1,365,360"
